video,frame,root_x,root_y,body_x,body_y,tip_x,tip_y
speaker00043_M_s1_stn00090,6,29.710200627644856,62.09701156616211,46.66937128702799,49.019240061442055,61.96856689453125,56.83159255981445
speaker00043_M_s1_stn00090,7,29.701345443725586,62.089193979899086,46.665384928385414,49.018680572509766,61.966318130493164,56.84209632873535
speaker00043_M_s1_stn00090,8,29.719083150227863,62.083919525146484,46.68134689331055,49.02832921346029,61.974178314208984,56.84614181518555
speaker00043_M_s1_stn00090,9,29.85684331258138,61.88744990030924,46.881509145100914,49.19734573364258,62.18415641784668,56.75357246398926
speaker00043_M_s1_stn00090,10,29.851715087890625,61.89054616292318,46.87453079223633,49.20221074422201,62.17536163330078,56.743669509887695
speaker00043_M_s1_stn00090,11,29.976643244425457,62.05671183268229,46.95296859741211,49.26273727416992,62.31742858886719,56.65690040588379
speaker00043_M_s1_stn00090,12,29.964224497477215,62.024776458740234,46.95683034261068,49.27836354573568,62.31998062133789,56.68585968017578
speaker00043_M_s1_stn00090,13,30.053454717000324,62.3656120300293,46.9227663675944,49.60743840535482,62.37257766723633,56.31325721740723
speaker00043_M_s1_stn00090,14,30.052750905354817,62.36625289916992,46.92225901285807,49.60647837320963,62.37261772155762,56.3089714050293
speaker00043_M_s1_stn00090,15,30.05246925354004,62.38600413004557,46.91157150268555,49.607666015625,62.360233306884766,56.30647850036621
speaker00043_M_s1_stn00090,16,30.028593063354492,62.35251490275065,46.896419525146484,49.59204864501953,62.337154388427734,56.283016204833984
speaker00043_M_s1_stn00090,17,30.147397994995117,62.481911977132164,46.92494328816732,49.837196350097656,62.361839294433594,56.23402976989746
speaker00043_M_s1_stn00090,18,30.13760757446289,62.4692497253418,46.91319783528646,49.82400131225586,62.34907531738281,56.243141174316406
speaker00043_M_s1_stn00090,19,30.076613744099934,62.315897623697914,46.8808339436849,49.989498138427734,62.28653526306152,56.357913970947266
speaker00043_M_s1_stn00090,20,30.069880803426106,62.29366556803385,46.875221252441406,49.98385492960612,62.27725028991699,56.353397369384766
speaker00043_M_s1_stn00090,21,29.904799779256184,62.35638936360677,46.7069091796875,50.112019856770836,62.12557411193848,56.69942855834961
speaker00043_M_s1_stn00090,22,29.91118812561035,62.362527211507164,46.708700815836586,50.12538146972656,62.12847709655762,56.69742965698242
speaker00043_M_s1_stn00090,23,29.646910349527996,62.481240590413414,46.597860972086586,50.191351572672524,61.97911071777344,57.13776206970215
speaker00043_M_s1_stn00090,24,29.646128972371418,62.48203150431315,46.59420267740885,50.2076416015625,61.97902297973633,57.15827941894531
speaker00043_M_s1_stn00090,25,29.240455627441406,62.230230967203774,46.32631301879883,49.9876823425293,61.78884506225586,57.0449104309082
speaker00043_M_s1_stn00090,26,29.258914947509766,62.23091506958008,46.34043757120768,49.96378962198893,61.80901908874512,57.0123405456543
speaker00043_M_s1_stn00090,27,28.947247823079426,61.73758061726888,46.15032196044922,49.611138661702476,61.53959274291992,57.20178413391113
speaker00043_M_s1_stn00090,28,28.95444615681966,61.749429066975914,46.15617116292318,49.61468251546224,61.5507869720459,57.195838928222656
speaker00043_M_s1_stn00090,29,28.95939763387044,61.756964365641274,46.16080856323242,49.61968104044596,61.55632972717285,57.195289611816406
speaker00043_M_s1_stn00090,30,28.95810317993164,61.75278854370117,46.15977223714193,49.613765716552734,61.5554084777832,57.18569564819336
speaker00043_M_s1_stn00090,31,28.75629425048828,61.62655766805013,45.962886810302734,49.452379862467446,61.46933364868164,57.502092361450195
speaker00043_M_s1_stn00090,32,28.741689046223957,61.61936060587565,45.96002960205078,49.459662119547524,61.46970176696777,57.51303291320801
speaker00043_M_s1_stn00090,33,29.43582026163737,62.355340321858726,46.43334070841471,49.7250862121582,61.834089279174805,57.050933837890625
speaker00043_M_s1_stn00090,34,29.434865315755207,62.356980641682945,46.43461481730143,49.73766326904297,61.8366584777832,57.0595760345459
speaker00043_M_s1_stn00090,35,29.43227767944336,62.355515797932945,46.43269348144531,49.74252700805664,61.83409881591797,57.06551170349121
speaker00043_M_s1_stn00090,36,29.43227767944336,62.355515797932945,46.43269348144531,49.74252700805664,61.83409881591797,57.06551170349121
speaker00043_M_s1_stn00090,37,29.433481216430664,62.35833613077799,46.431809743245445,49.74017588297526,61.83291244506836,57.0595588684082
speaker00043_M_s1_stn00090,38,29.43301836649577,62.35865275065104,46.431626637776695,49.74084218343099,61.83269500732422,57.05990028381348
speaker00043_M_s1_stn00090,39,28.677812576293945,61.58551534016927,46.05365498860677,50.71622848510742,60.81190872192383,59.10704040527344
speaker00043_M_s1_stn00090,40,28.677754084269207,61.58744684855143,46.054274241129555,50.71933619181315,60.813514709472656,59.10882568359375
speaker00043_M_s1_stn00090,41,26.307689666748047,58.001956939697266,44.05916976928711,51.66287740071615,58.04577827453613,59.279571533203125
speaker00043_M_s1_stn00090,42,26.304609298706055,58.00250498453776,44.06131235758463,51.688533782958984,58.05319595336914,59.296918869018555
speaker00043_M_s1_stn00090,43,25.796642303466797,56.690406799316406,43.821091969807945,52.89012018839518,56.98114204406738,62.210540771484375
speaker00043_M_s1_stn00090,44,25.790242513020832,56.687581380208336,43.817604064941406,52.896339416503906,56.97578239440918,62.22393035888672
speaker00043_M_s1_stn00090,45,25.794932047526043,56.67811711629232,43.81847127278646,52.892111460367836,56.973941802978516,62.21131134033203
speaker00043_M_s1_stn00090,46,25.795955657958984,56.67718633015951,43.82147725423177,52.89171473185221,56.97768592834473,62.212711334228516
speaker00043_M_s1_stn00090,47,25.29271125793457,55.66803105672201,43.590508778889976,54.05583190917969,55.585195541381836,65.37828636169434
speaker00043_M_s1_stn00090,48,25.292636235555012,55.685010274251304,43.59143575032552,54.05664825439453,55.591590881347656,65.38058471679688
speaker00043_M_s1_stn00090,49,24.415387471516926,52.15516662597656,42.87432988484701,50.111559549967446,55.12795639038086,60.51875877380371
speaker00043_M_s1_stn00090,50,24.42701466878255,52.15699005126953,42.8836784362793,50.12487665812174,55.13210487365723,60.52779960632324
speaker00043_M_s1_stn00090,51,24.434785842895508,52.14544677734375,42.88279469807943,50.11502202351888,55.12844467163086,60.49658203125
speaker00043_M_s1_stn00090,52,24.429298400878906,52.16444524129232,42.881646474202476,50.12454350789388,55.141122817993164,60.491281509399414
speaker00043_M_s1_stn00090,53,25.70429039001465,55.892531077067055,44.89932632446289,54.307315826416016,57.777286529541016,65.94488716125488
speaker00043_M_s1_stn00090,54,25.70564842224121,55.897013346354164,44.90289179484049,54.31077575683594,57.781368255615234,65.95251274108887
speaker00043_M_s1_stn00090,55,25.70855776468913,55.893811543782554,44.90800857543945,54.3223622639974,57.78387641906738,65.96954727172852
speaker00043_M_s1_stn00090,56,25.71738052368164,55.913045247395836,44.91720072428385,54.31781768798828,57.80203437805176,65.96137237548828
speaker00043_M_s1_stn00090,57,25.717192967732746,55.9194450378418,44.915645599365234,54.318651835123696,57.80165481567383,65.95945358276367
speaker00043_M_s1_stn00090,58,25.712108612060547,55.92051442464193,44.904605865478516,54.31079991658529,57.793025970458984,65.93391036987305
speaker00043_M_s1_stn00090,59,26.841946283976238,57.958997090657554,44.329909006754555,51.29278310139974,59.496755599975586,55.66575813293457
speaker00043_M_s1_stn00090,60,26.835742950439453,57.977831522623696,44.324668884277344,51.29650370279948,59.49593925476074,55.685312271118164
speaker00043_M_s1_stn00090,61,28.681369145711262,60.298563639322914,45.620652516682945,52.60865783691406,60.76876640319824,56.16616630554199
speaker00043_M_s1_stn00090,62,28.705968221028645,60.32373046875,45.64801788330078,52.603759765625,60.804107666015625,56.176374435424805
speaker00043_M_s1_stn00090,63,29.556978225708008,61.10185623168945,45.57429631551107,52.70185216267904,60.58339881896973,53.66136932373047
speaker00043_M_s1_stn00090,64,29.55130894978841,61.09361267089844,45.577412923177086,52.710028330485024,60.59044647216797,53.689531326293945
speaker00043_M_s1_stn00090,65,29.886231740315754,62.605794270833336,45.86826197306315,53.57605489095052,60.90616416931152,55.387062072753906
speaker00043_M_s1_stn00090,66,29.89181137084961,62.616004943847656,45.87168884277344,53.57724380493164,60.9101619720459,55.379709243774414
speaker00043_M_s1_stn00090,67,29.89813804626465,62.62093861897787,45.877811431884766,53.57911046346029,60.91661071777344,55.377315521240234
speaker00043_M_s1_stn00090,68,29.888565063476562,62.62793858846029,45.865474700927734,53.58711496988932,60.902090072631836,55.38681221008301
speaker00043_M_s1_stn00090,69,29.89569091796875,62.652077992757164,45.8659782409668,53.59296544392904,60.90142059326172,55.390174865722656
speaker00043_M_s1_stn00090,70,29.89633560180664,62.65640131632487,45.86551030476888,53.59148406982422,60.90135955810547,55.38319969177246
speaker00043_M_s1_stn00090,71,29.39682896931966,61.75994873046875,45.70425923665365,53.70392354329427,60.76217460632324,55.27469825744629
speaker00043_M_s1_stn00090,72,29.400736490885418,61.78590520222982,45.70628992716471,53.70760981241862,60.764522552490234,55.27844047546387
speaker00043_M_s1_stn00090,73,29.3206729888916,62.056435902913414,45.4037717183431,53.8064931233724,60.48684883117676,54.749168395996094
speaker00043_M_s1_stn00090,74,29.32363446553548,62.060272216796875,45.405853271484375,53.81405258178711,60.4871711730957,54.74984169006348
speaker00043_M_s1_stn00090,75,29.311617533365887,62.047934214274086,45.39226786295573,53.81869761149088,60.46408462524414,54.75215148925781
speaker00043_M_s1_stn00090,76,29.309837977091473,62.04612477620443,45.39655431111654,53.824265797932945,60.47373008728027,54.76946449279785
speaker00043_M_s1_stn00090,77,29.31629689534505,62.052590688069664,45.39817428588867,53.82285181681315,60.47732734680176,54.75726890563965
speaker00043_M_s1_stn00090,78,29.31788508097331,62.05226389567057,45.3991330464681,53.821529388427734,60.478904724121094,54.748321533203125
speaker00043_M_s1_stn00090,79,28.443513870239258,62.02330017089844,44.46772893269857,56.30979029337565,58.726139068603516,57.70532035827637
speaker00043_M_s1_stn00090,80,28.444801966349285,62.025333404541016,44.46921157836914,56.312137603759766,58.72831153869629,57.70635414123535
speaker00043_M_s1_stn00090,81,27.571468989054363,61.121541341145836,44.05113983154297,58.012447357177734,57.97292900085449,59.76448059082031
speaker00043_M_s1_stn00090,82,27.56545066833496,61.1367301940918,44.0409304300944,58.01226552327474,57.96700668334961,59.756134033203125
speaker00043_M_s1_stn00090,83,30.43643315633138,63.91986974080404,47.05379740397135,50.664999643961586,62.823076248168945,55.66874122619629
speaker00043_M_s1_stn00090,84,30.43677584330241,63.921095530192055,47.05426788330078,50.66332880655924,62.82444953918457,55.66812324523926
speaker00043_M_s1_stn00090,85,30.435149510701496,63.932212829589844,47.050909678141274,50.66364415486654,62.82535362243652,55.666648864746094
speaker00043_M_s1_stn00090,86,30.42640495300293,63.92706044514974,47.05557632446289,50.67505391438802,62.83979797363281,55.680599212646484
speaker00043_M_s1_stn00090,87,32.62198829650879,65.75827280680339,48.57895278930664,46.91366068522135,65.36054992675781,52.39615821838379
speaker00043_M_s1_stn00090,88,32.622030893961586,65.76241938273112,48.57751337687174,46.916150410970054,65.35761451721191,52.39908409118652
speaker00043_M_s1_stn00090,89,33.79625447591146,66.27321116129558,49.82460912068685,44.56417338053385,66.49492645263672,51.06038856506348
speaker00043_M_s1_stn00090,90,33.79764366149902,66.26950200398763,49.82521947224935,44.56433868408203,66.49368286132812,51.06352424621582
speaker00043_M_s1_stn00090,91,34.643689473470054,67.00842539469402,50.232802073160805,44.72021230061849,66.91969680786133,50.05312156677246
speaker00043_M_s1_stn00090,92,34.647948582967125,67.01654561360677,50.24080276489258,44.728781382242836,66.92839813232422,50.065534591674805
speaker00043_M_s1_stn00090,93,34.64553260803223,67.01538340250652,50.22847366333008,44.74317296346029,66.9110107421875,50.04447555541992
speaker00043_M_s1_stn00090,94,34.648701985677086,67.01860809326172,50.23254903157552,44.744606018066406,66.91696548461914,50.05101776123047
speaker00043_M_s1_stn00090,95,34.48755391438802,68.88844680786133,49.63821156819662,45.23220570882162,66.30746459960938,51.37814903259277
speaker00043_M_s1_stn00090,96,34.48771667480469,68.89796829223633,49.63639831542969,45.224430084228516,66.30972671508789,51.3619384765625
speaker00043_M_s1_stn00090,97,34.4858201344808,68.90106455485027,49.63438034057617,45.217430114746094,66.31473922729492,51.32642364501953
speaker00043_M_s1_stn00090,98,34.47753779093424,68.88654073079427,49.624228159586586,45.220821380615234,66.29936599731445,51.32864952087402
speaker00043_M_s1_stn00090,99,32.379189809163414,67.48788197835286,48.204139709472656,48.86528778076172,63.89843559265137,56.251474380493164
speaker00043_M_s1_stn00090,100,32.377768198649086,67.4910519917806,48.200087229410805,48.86577606201172,63.89533996582031,56.2470588684082
speaker00043_M_s1_stn00090,101,32.36875534057617,67.47303009033203,48.18797810872396,48.8639030456543,63.87984848022461,56.249202728271484
speaker00043_M_s1_stn00090,102,32.36875534057617,67.47303009033203,48.18797810872396,48.8639030456543,63.87984848022461,56.249202728271484
speaker00043_M_s1_stn00090,103,32.37638409932455,67.49339930216472,48.191541035970054,48.87644958496094,63.88226127624512,56.24355125427246
speaker00043_M_s1_stn00090,104,32.37711970011393,67.50042215983073,48.190914154052734,48.87339782714844,63.88216781616211,56.23690414428711
speaker00043_M_s1_stn00090,105,28.973291397094727,60.69617462158203,46.60283406575521,49.673508961995445,60.73177719116211,60.42954444885254
speaker00043_M_s1_stn00090,106,28.973291397094727,60.69617462158203,46.60283406575521,49.673508961995445,60.73177719116211,60.42954444885254
speaker00043_M_s1_stn00090,107,24.287439346313477,52.23262278238932,44.966498057047524,51.44088999430338,56.040706634521484,69.7725715637207
speaker00043_M_s1_stn00090,108,24.28875160217285,52.23460133870443,44.967041015625,51.43885294596354,56.042728424072266,69.76993942260742
speaker00043_M_s1_stn00090,109,24.28813298543294,52.24142837524414,44.96661376953125,51.467098236083984,56.0410213470459,69.78345108032227
speaker00043_M_s1_stn00090,110,24.288984298706055,52.24085362752279,44.96809005737305,51.46047592163086,56.04193115234375,69.78490447998047
speaker00043_M_s1_stn00090,111,24.287333806355793,52.239376068115234,44.965521494547524,51.455430348714195,56.04127502441406,69.7795181274414
speaker00043_M_s1_stn00090,112,24.287585576375324,52.24954477945963,44.966400146484375,51.464342753092446,56.047067642211914,69.77505493164062
speaker00043_M_s1_stn00090,113,25.164945602416992,53.0976448059082,44.38819249471029,55.06716664632162,55.52060127258301,68.48328018188477
speaker00043_M_s1_stn00090,114,25.158917744954426,53.090049743652344,44.38534927368164,55.05778503417969,55.51744079589844,68.48521423339844
speaker00043_M_s1_stn00090,115,25.116607030232746,53.06712341308594,44.35014979044596,54.98381423950195,55.50244331359863,68.42535781860352
speaker00043_M_s1_stn00090,116,25.115315755208332,53.05115000406901,44.351244608561196,54.97689437866211,55.502193450927734,68.42014694213867
speaker00043_M_s1_stn00090,117,25.152190526326496,53.05718485514323,44.37918345133463,55.03026326497396,55.51127052307129,68.45247650146484
speaker00043_M_s1_stn00090,118,25.14824040730794,53.037353515625,44.38021723429362,55.02569325764974,55.50942420959473,68.4643440246582
speaker00043_M_s1_stn00090,119,28.913171768188477,60.693007151285805,46.07858149210612,48.121089935302734,62.001468658447266,55.30171203613281
speaker00043_M_s1_stn00090,120,28.907500584920246,60.67661921183268,46.073141733805336,48.10403315226237,61.99875831604004,55.28093147277832
speaker00043_M_s1_stn00090,121,28.917373657226562,60.688950856526695,46.08037185668945,48.11064910888672,62.001976013183594,55.28750419616699
speaker00043_M_s1_stn00090,122,28.895256678263348,60.66616694132487,46.064921061197914,48.086046854654946,61.992618560791016,55.26322555541992
speaker00043_M_s1_stn00090,123,28.88948631286621,60.66729227701823,46.06087748209635,48.08896001180013,61.98763465881348,55.27260780334473
speaker00043_M_s1_stn00090,124,28.88948631286621,60.66729227701823,46.06087748209635,48.08896001180013,61.98763465881348,55.27260780334473
speaker00043_M_s1_stn00090,125,31.424801508585613,66.3460464477539,47.26977793375651,49.285237630208336,64.10614204406738,53.75077438354492
speaker00043_M_s1_stn00090,126,31.43307622273763,66.36444854736328,47.27289708455404,49.29204177856445,64.10991287231445,53.74802207946777
speaker00043_M_s1_stn00090,127,31.338111241658527,66.56692759195964,47.15597915649414,49.611687978108726,63.960235595703125,53.794898986816406
speaker00043_M_s1_stn00090,128,31.331858317057293,66.57255554199219,47.15217971801758,49.61478042602539,63.963279724121094,53.792253494262695
speaker00043_M_s1_stn00090,129,31.334564844767254,66.58975728352864,47.151625315348305,49.60591125488281,63.96575355529785,53.770524978637695
speaker00043_M_s1_stn00090,130,31.332096735636394,66.58351643880208,47.14937082926432,49.60370890299479,63.96371269226074,53.76955795288086
speaker00043_M_s1_stn00090,131,31.562416712443035,65.63489023844402,47.731955210367836,49.1116574605306,64.41968536376953,54.49899864196777
speaker00043_M_s1_stn00090,132,31.562422434488933,65.6356315612793,47.73231506347656,49.11450958251953,64.42045593261719,54.5037841796875
speaker00043_M_s1_stn00090,133,31.56188138326009,65.6344477335612,47.731858571370445,49.11485163370768,64.41967010498047,54.50268363952637
speaker00043_M_s1_stn00090,134,31.563270568847656,65.63285446166992,47.73350270589193,49.11305363972982,64.42025184631348,54.50564384460449
speaker00043_M_s1_stn00090,135,29.19114875793457,58.60261917114258,47.88832473754883,49.59859085083008,62.392316818237305,61.14149284362793
speaker00043_M_s1_stn00090,136,29.18865203857422,58.6177126566569,47.88503392537435,49.60659408569336,62.39203071594238,61.149627685546875
speaker00043_M_s1_stn00090,137,29.189576466878254,58.608585357666016,47.888736724853516,49.60120646158854,62.392534255981445,61.15026664733887
speaker00043_M_s1_stn00090,138,29.184621810913086,58.61382166544596,47.88113021850586,49.613990783691406,62.38240432739258,61.15657997131348
speaker00043_M_s1_stn00090,139,26.36437479654948,56.256787618001304,45.69067128499349,53.015672047932945,58.94394302368164,65.02010345458984
speaker00043_M_s1_stn00090,140,26.361689885457356,56.243038177490234,45.69288126627604,53.010711669921875,58.94903373718262,65.01878547668457
speaker00043_M_s1_stn00090,141,25.863853454589844,57.006893157958984,44.92045974731445,55.706564585367836,57.26371383666992,68.12056732177734
speaker00043_M_s1_stn00090,142,25.872318267822266,57.01250966389974,44.9208017985026,55.70426686604818,57.26347541809082,68.10026168823242
speaker00043_M_s1_stn00090,143,25.87282880147298,57.011557261149086,44.8819694519043,55.64968617757162,57.215341567993164,68.00276565551758
speaker00043_M_s1_stn00090,144,25.85975456237793,57.01780446370443,44.8760732014974,55.62999979654948,57.21378517150879,68.0235824584961
speaker00043_M_s1_stn00090,145,26.659678141276043,57.87701670328776,45.42313766479492,57.11642583211263,57.53685188293457,70.09219360351562
speaker00043_M_s1_stn00090,146,26.659819920857746,57.87776565551758,45.42389043172201,57.11854934692383,57.536678314208984,70.09668731689453
speaker00043_M_s1_stn00090,147,26.660924275716145,57.881875356038414,45.423439025878906,57.121384938557945,57.534685134887695,70.0978012084961
speaker00043_M_s1_stn00090,148,26.649661382039387,57.87131881713867,45.41893005371094,57.107251485188804,57.530771255493164,70.11100769042969
speaker00043_M_s1_stn00090,149,26.641434987386067,57.86055374145508,45.4154904683431,57.09809366861979,57.525123596191406,70.1205940246582
speaker00043_M_s1_stn00090,150,26.658451716105144,57.866868336995445,45.428714752197266,57.116563161214195,57.53601264953613,70.11883544921875
speaker00043_M_s1_stn00090,151,28.4281431833903,56.20129267374674,45.431280771891274,44.296791076660156,61.351802825927734,49.240379333496094
speaker00043_M_s1_stn00090,152,28.427391688028973,56.18610763549805,45.43782297770182,44.301263173421226,61.35829162597656,49.264434814453125
speaker00043_M_s1_stn00090,153,28.42760976155599,56.18053181966146,45.439778645833336,44.297979990641274,61.36033630371094,49.262298583984375
speaker00043_M_s1_stn00090,154,28.43497085571289,56.197760264078774,45.455318450927734,44.30676015218099,61.384254455566406,49.28484344482422
speaker00043_M_s1_stn00090,155,30.25309689839681,60.13592783610026,46.311012268066406,45.184399922688804,62.690011978149414,49.268367767333984
speaker00043_M_s1_stn00090,156,30.249744415283203,60.13585917154948,46.30568313598633,45.18708292643229,62.683414459228516,49.266836166381836
speaker00043_M_s1_stn00090,157,30.25248082478841,60.13692092895508,46.306714375813804,45.18609619140625,62.682586669921875,49.26547431945801
speaker00043_M_s1_stn00090,158,30.251070658365887,60.13668314615885,46.30635070800781,45.18594487508138,62.682682037353516,49.26586723327637
speaker00043_M_s1_stn00090,159,30.255875905354817,60.13825225830078,46.312442779541016,45.186771392822266,62.690731048583984,49.267723083496094
speaker00043_M_s1_stn00090,160,30.255875905354817,60.13825225830078,46.312442779541016,45.186771392822266,62.690731048583984,49.267723083496094
speaker00043_M_s1_stn00090,161,30.255875905354817,60.13825225830078,46.312442779541016,45.186771392822266,62.690731048583984,49.267723083496094
speaker00043_M_s1_stn00090,162,30.255875905354817,60.13825225830078,46.312442779541016,45.186771392822266,62.690731048583984,49.267723083496094
speaker00043_M_s1_stn00090,163,26.781863530476887,57.912054697672524,44.33800379435221,50.79259236653646,59.08257865905762,56.798959732055664
speaker00043_M_s1_stn00090,164,26.781245549519856,57.908470153808594,44.337816874186196,50.79117329915365,59.080400466918945,56.801321029663086
speaker00043_M_s1_stn00090,165,26.782889048258465,57.91075007120768,44.33993021647135,50.79264450073242,59.08329391479492,56.80297088623047
speaker00043_M_s1_stn00090,166,26.78116798400879,57.90803146362305,44.338077545166016,50.791876475016274,59.08052635192871,56.801883697509766
speaker00043_M_s1_stn00090,167,32.78512064615885,64.2521489461263,49.511698404947914,47.1458625793457,65.38035202026367,56.0323543548584
speaker00043_M_s1_stn00090,168,32.79075495402018,64.21826934814453,49.539737701416016,47.13800811767578,65.40045928955078,56.08313751220703
speaker00043_M_s1_stn00090,169,32.790714263916016,64.1962407430013,49.54484430948893,47.12963994344076,65.39516258239746,56.10212516784668
speaker00043_M_s1_stn00090,170,32.79215749104818,64.19299443562825,49.54933547973633,47.13038762410482,65.40022850036621,56.10637283325195
speaker00043_M_s1_stn00090,171,35.92229334513346,69.97841262817383,51.023607889811196,44.98402531941732,68.28545761108398,50.508134841918945
speaker00043_M_s1_stn00090,172,35.92189025878906,69.96983210245769,51.02102788289388,44.99034118652344,68.27776336669922,50.52048301696777
speaker00043_M_s1_stn00090,173,35.918006896972656,69.96956253051758,51.0149040222168,44.99050649007162,68.27210235595703,50.51203918457031
speaker00043_M_s1_stn00090,174,35.916708628336586,69.96623229980469,51.01304626464844,44.99283091227213,68.26661682128906,50.52341842651367
speaker00043_M_s1_stn00090,175,35.86098607381185,69.80428695678711,50.989234924316406,45.61237716674805,67.79454040527344,52.08180046081543
speaker00043_M_s1_stn00090,176,35.86640421549479,69.84185028076172,50.98363749186198,45.61241149902344,67.79167556762695,52.06751823425293
speaker00043_M_s1_stn00090,177,34.61288706461588,66.94667053222656,50.37006378173828,46.70366668701172,66.38732147216797,54.82198905944824
speaker00043_M_s1_stn00090,178,34.6112174987793,66.92181650797527,50.37425994873047,46.71021270751953,66.38753128051758,54.84205436706543
speaker00043_M_s1_stn00090,179,32.694335301717125,66.47090911865234,48.66138203938802,48.99465815226237,64.57856178283691,56.36296272277832
speaker00043_M_s1_stn00090,180,32.69339243570963,66.47340901692708,48.66453425089518,48.984667460123696,64.57974052429199,56.356855392456055
speaker00043_M_s1_stn00090,181,31.622193654378254,65.86404291788737,47.168521881103516,50.48027801513672,63.32347297668457,52.419986724853516
speaker00043_M_s1_stn00090,182,31.61258316040039,65.83994166056316,47.16230773925781,50.473584493001304,63.31523895263672,52.41856575012207
speaker00043_M_s1_stn00090,183,29.92276954650879,61.34076817830404,46.50989532470703,48.28028106689453,62.67272186279297,52.124916076660156
speaker00043_M_s1_stn00090,184,29.943065007527668,61.35694249471029,46.543103535970054,48.28482564290365,62.70196342468262,52.18052291870117
speaker00043_M_s1_stn00090,185,29.961375554402668,61.36378606160482,46.56647491455078,48.29348373413086,62.7187614440918,52.22439002990723
speaker00043_M_s1_stn00090,186,29.95960299173991,61.363600413004555,46.56549072265625,48.29390970865885,62.717817306518555,52.227928161621094
speaker00043_M_s1_stn00090,187,29.92620277404785,61.3443349202474,46.51739756266276,48.27671686808268,62.681800842285156,52.13515853881836
speaker00043_M_s1_stn00090,188,29.92921257019043,61.347906748453774,46.51806894938151,48.27689107259115,62.68153381347656,52.138349533081055
speaker00043_M_s1_stn00090,189,29.927954355875652,61.34513727823893,46.51793543497721,48.2770627339681,62.68167495727539,52.13518714904785
speaker00043_M_s1_stn00090,190,29.92813491821289,61.34325917561849,46.51849238077799,48.275288899739586,62.68156051635742,52.13743782043457
speaker00043_M_s1_stn00090,191,27.09640057881673,57.830491383870445,44.819952646891274,44.51179504394531,60.169668197631836,54.44261169433594
speaker00043_M_s1_stn00090,192,27.0913569132487,57.83365249633789,44.81298065185547,44.50308609008789,60.16251182556152,54.442630767822266
speaker00043_M_s1_stn00090,193,26.726396560668945,56.975807189941406,44.561588287353516,44.34635925292969,59.85373878479004,54.49039840698242
speaker00043_M_s1_stn00090,194,26.713646570841473,56.952807108561196,44.55884806315104,44.347208658854164,59.84172821044922,54.534637451171875
speaker00043_M_s1_stn00090,195,26.190873463948567,55.8366813659668,44.42170206705729,43.92901611328125,59.49139595031738,54.602216720581055
speaker00043_M_s1_stn00090,196,26.18278694152832,55.82427851359049,44.421774546305336,43.926475524902344,59.48895263671875,54.622976303100586
speaker00043_M_s1_stn00090,197,25.666288375854492,55.43935902913412,43.87252553304037,44.20289866129557,58.83505058288574,54.82544708251953
speaker00043_M_s1_stn00090,198,25.66431172688802,55.456442515055336,43.86976877848307,44.19511286417643,58.84157752990723,54.81614112854004
speaker00043_M_s1_stn00090,199,25.67458152770996,55.488494873046875,43.87099075317383,44.187339782714844,58.858476638793945,54.76711654663086
speaker00043_M_s1_stn00090,200,25.673139572143555,55.43928019205729,43.87558364868164,44.186197916666664,58.85462188720703,54.76255226135254
speaker00043_M_s1_stn00090,201,24.6615473429362,54.602577209472656,43.301682790120445,44.215956370035805,58.73671340942383,54.10433006286621
speaker00043_M_s1_stn00090,202,24.654652913411457,54.591739654541016,43.29725138346354,44.21330642700195,58.733154296875,54.09848213195801
speaker00043_M_s1_stn00090,203,24.646916071573894,54.568773905436196,43.299171447753906,44.21578852335612,58.73408889770508,54.104780197143555
speaker00043_M_s1_stn00090,204,24.66908327738444,54.60591506958008,43.32285944620768,44.22189966837565,58.768672943115234,54.109819412231445
speaker00043_M_s1_stn00090,205,25.65260378519694,54.88741938273112,43.63656743367513,44.75989786783854,59.61810302734375,51.09015083312988
speaker00043_M_s1_stn00090,206,25.667409896850586,54.908067067464195,43.66372299194336,44.77389907836914,59.64552116394043,51.14886474609375
speaker00043_M_s1_stn00090,207,25.186573028564453,53.940102895100914,43.128990173339844,45.907580057779946,58.23687934875488,53.02044105529785
speaker00043_M_s1_stn00090,208,25.192738215128582,53.9514528910319,43.13929748535156,45.91126378377279,58.24955940246582,53.04245567321777
speaker00043_M_s1_stn00090,209,25.192010243733723,53.95312754313151,43.13948059082031,45.90995661417643,58.25152778625488,53.04059410095215
speaker00043_M_s1_stn00090,210,25.192010243733723,53.95312754313151,43.13948059082031,45.90995661417643,58.25152778625488,53.04059410095215
speaker00043_M_s1_stn00090,211,25.494930267333984,56.294166564941406,43.42613983154297,48.171156565348305,58.48379135131836,55.898704528808594
speaker00043_M_s1_stn00090,212,25.498797098795574,56.30243047078451,43.43014653523763,48.171974182128906,58.48988723754883,55.900014877319336
speaker00043_M_s1_stn00090,213,25.850313822428387,54.712347666422524,44.436720530192055,51.19317118326823,57.43776893615723,61.958452224731445
speaker00043_M_s1_stn00090,214,25.849161783854168,54.710184733072914,44.435821533203125,51.1951052347819,57.436832427978516,61.9554328918457
speaker00043_M_s1_stn00090,215,25.84641710917155,54.70130411783854,44.4266357421875,51.18730163574219,57.416778564453125,61.95786094665527
speaker00043_M_s1_stn00090,216,25.844715118408203,54.7180290222168,44.42544809977213,51.178348541259766,57.42322540283203,61.95528793334961
